XYZ (105953 points)
117.837 22.662 20.437
117.806 22.650 26.853
117.774 22.638 37.036
117.744 22.625 27.113
117.711 22.614 27.600
117.678 22.607 19.780
117.650 22.595 35.205
117.619 22.596 31.056
117.590 22.575 10.171
117.561 22.583 21.761
117.533 22.560 38.608
117.504 22.567 34.858
117.476 22.547 25.427
117.447 22.536 38.617
117.417 22.525 43.151
117.386 22.505 38.446
117.379 22.472 39.698
117.346 22.456 35.683
117.314 22.450 46.000
117.290 22.471 47.153
117.259 22.468 39.497
117.230 22.472 35.413
117.199 22.470 41.224
117.165 22.460 38.623
117.129 22.453 24.063
117.097 22.452 28.835
117.063 22.449 47.264
117.046 22.421 48.584
117.013 22.423 35.274
116.983 22.429 34.371
116.962 22.404 46.113
116.925 22.405 42.545
116.888 22.407 44.098
116.863 22.385 46.787
116.837 22.364 45.771
116.809 22.343 43.641
116.777 22.356 45.248
116.749 22.339 46.000
116.718 22.323 46.828
116.684 22.338 47.000
116.652 22.326 47.091
116.620 22.315 48.033
116.588 22.305 48.215
116.555 22.295 48.895
116.523 22.282 47.377
116.492 22.300 48.094
116.462 22.283 47.582
116.432 22.299 48.067
116.403 22.281 47.481
116.373 22.265 49.674
116.341 22.249 51.587
116.310 22.235 51.506
116.277 22.221 54.968
116.245 22.206 57.406
116.219 22.227 47.843
116.187 22.210 52.706
116.156 22.193 59.437
116.124 22.176 63.150
116.092 22.160 64.809
116.058 22.146 69.332
116.023 22.133 65.606
115.989 22.120 67.955
115.956 22.111 72.369
115.929 22.090 69.964
115.897 22.070 74.773
115.865 22.049 76.706
115.831 22.029 79.995
115.796 22.011 82.511
115.759 21.995 85.038
115.721 21.981 89.199
115.724 21.946 98.272
115.689 21.931 84.517
115.672 21.894 87.330
115.630 21.886 85.485
115.606 21.845 92.058
115.563 21.841 99.000
115.537 21.803 99.619
115.549 21.765 102.119
115.504 21.764 103.566
115.483 21.725 106.500
115.466 21.686 104.572
115.427 21.670 106.223
115.396 21.702 102.179
115.355 21.678 103.175
115.315 21.654 99.797
115.273 21.631 99.069
115.256 21.581 97.803
115.204 21.556 107.794
115.147 21.568 102.963
115.110 21.530 103.011
115.091 21.555 101.103
115.039 21.555 89.485
114.998 21.582 90.163
114.956 21.554 88.065
114.915 21.525 81.527
114.876 21.540 82.637
114.841 21.518 84.741
114.798 21.536 87.718
114.754 21.556 82.038
114.716 21.580 76.227
114.676 21.556 69.937
114.634 21.537 80.195
114.629 21.500 81.651
114.591 21.520 73.679
114.541 21.541 70.381
114.492 21.566 58.588
114.447 21.552 71.169
114.402 21.541 70.464
114.352 21.530 66.362
114.305 21.526 63.357
114.257 21.519 52.525
114.218 21.493 63.405
114.176 21.464 66.661
114.142 21.492 57.562
114.104 21.510 53.579
114.065 21.528 56.623
114.012 21.526 52.959
113.961 21.501 52.851
113.921 21.474 52.606
113.865 21.460 47.414
113.808 21.450 51.999
113.749 21.440 43.747
113.703 21.414 45.405
113.663 21.453 42.953
113.614 21.431 41.848
113.560 21.414 38.373
113.511 21.395 43.721
113.456 21.380 47.817
113.399 21.368 44.873
113.360 21.408 42.175
113.303 21.397 38.873
113.245 21.388 33.807
113.182 21.382 33.543
113.122 21.373 36.689
113.059 21.369 37.050
113.003 21.356 37.000
112.945 21.346 43.009
112.885 21.348 43.467
112.849 21.392 38.273
112.794 21.379 40.904
112.728 21.385 28.579
112.656 21.415 27.297
112.621 21.474 22.034
112.564 21.471 24.147
112.511 21.459 22.374
120.333 30.256 2.272
120.308 30.262 5.563
120.308 30.287 2.260
122.130 29.772 11.553
122.134 29.764 3.383
122.144 29.766 7.521
122.155 29.768 8.538
122.165 29.769 9.000
122.174 29.775 8.547
122.184 29.782 9.037
122.192 29.792 5.065
122.200 29.802 7.687
122.209 29.812 8.146
122.217 29.823 6.323
122.222 29.837 22.269
121.983 29.792 29.890
121.999 29.782 2.238
122.011 29.770 10.354
122.024 29.760 7.564
122.035 29.770 7.663
122.039 29.757 8.889
122.052 29.756 11.603
122.065 29.756 13.791
121.964 29.801 5.902
122.236 29.838 93.197
122.245 29.825 13.976
122.256 29.828 56.695
122.267 29.823 159.748
122.280 29.819 94.638
122.286 29.806 298.083
122.304 29.807 49.775
122.318 29.808 3.395
122.331 29.811 5.771
122.341 29.815 3.858
122.343 29.826 5.590
122.354 29.828 5.485
122.358 29.837 19.292
122.362 29.844 18.995
122.370 29.845 15.423
122.373 29.854 41.526
122.379 29.856 102.567
122.352 29.818 4.446
122.350 29.807 3.913
122.340 29.802 10.370
122.338 29.790 5.427
122.337 29.777 8.252
122.341 29.761 9.180
122.346 29.746 10.000
122.339 29.735 10.000
122.331 29.725 9.618
122.332 29.709 10.000
122.333 29.694 10.310
122.346 29.682 11.000
122.359 29.670 11.920
122.371 29.657 13.000
122.384 29.647 13.914
122.380 29.630 14.050
122.392 29.618 15.000
122.403 29.603 15.906
122.414 29.588 16.965
122.424 29.572 17.912
122.432 29.553 18.694
122.439 29.531 19.963
122.444 29.508 20.844
122.449 29.486 22.091
122.456 29.466 23.073
122.464 29.448 24.173
122.469 29.427 25.780
122.472 29.404 27.557
122.477 29.384 29.593
122.483 29.363 31.734
122.488 29.340 32.875
122.489 29.318 33.521
122.510 29.312 35.103
122.511 29.289 36.430
122.532 29.280 38.149
122.534 29.256 39.533
122.555 29.243 41.454
122.555 29.219 42.925
122.575 29.205 45.727
122.596 29.192 48.101
122.616 29.171 49.844
122.613 29.145 50.527
122.631 29.121 51.805
122.650 29.102 52.750
122.645 29.076 51.000
122.665 29.064 52.831
122.685 29.051 56.234
122.705 29.036 57.150
122.725 29.019 58.443
122.746 29.003 59.456
122.767 28.988 60.496
122.787 28.970 61.953
122.805 28.945 63.028
122.825 28.926 64.000
122.813 28.898 64.372
122.833 28.878 65.342
122.848 28.849 66.286
122.864 28.821 67.578
122.879 28.791 68.515
122.907 28.785 69.571
122.922 28.754 71.000
122.939 28.728 72.000
122.954 28.698 73.000
122.985 28.691 73.784
122.996 28.654 75.000
123.004 28.614 76.024
123.013 28.576 76.000
123.031 28.547 76.000
123.051 28.522 76.000
123.077 28.503 76.896
123.090 28.469 77.000
123.104 28.433 77.000
123.117 28.397 77.446
123.130 28.355 78.103
123.128 28.312 79.000
123.121 28.272 80.000
123.111 28.233 81.000
123.101 28.194 83.220
123.091 28.155 84.971
123.079 28.116 88.755
123.068 28.078 90.780
123.056 28.039 83.708
123.044 28.000 80.361
123.032 27.961 84.113
123.019 27.923 87.233
123.007 27.884 86.143
122.993 27.846 89.084
122.980 27.807 89.971
122.967 27.768 91.281
122.953 27.730 93.952
122.939 27.692 99.723
122.924 27.653 101.126
122.910 27.615 99.012
122.895 27.576 97.842
122.881 27.538 96.000
122.866 27.499 96.570
122.850 27.461 103.822
122.835 27.423 105.960
122.820 27.384 102.179
122.804 27.346 98.253
122.789 27.308 100.000
122.770 27.276 100.000
122.760 27.239 100.000
122.744 27.201 100.000
122.728 27.163 100.000
122.711 27.124 100.000
122.694 27.084 100.000
122.686 27.041 100.784
122.675 27.003 101.000
122.654 27.016 101.000
122.619 27.010 100.946
122.600 26.974 100.722
122.584 26.938 100.000
122.577 26.902 100.409
122.569 26.867 100.959
122.529 26.867 100.000
122.521 26.831 99.995
122.516 26.796 100.000
122.510 26.760 100.000
122.503 26.725 100.000
122.494 26.689 99.385
122.482 26.654 99.000
122.456 26.620 97.582
122.420 26.588 96.000
122.386 26.555 95.000
122.393 26.519 95.000
122.369 26.486 94.000
122.351 26.453 94.000
122.327 26.421 93.000
122.300 26.390 93.000
122.271 26.360 93.000
122.282 26.322 93.000
122.258 26.292 93.000
122.234 26.262 93.033
122.241 26.225 95.034
122.212 26.197 101.673
122.214 26.160 106.567
122.209 26.126 105.430
122.175 26.100 101.000
122.174 26.064 100.000
122.176 26.025 100.829
122.162 25.991 101.525
122.168 25.956 103.719
122.141 25.931 103.740
122.148 25.892 104.027
122.154 25.854 115.489
122.128 25.828 113.265
122.128 25.792 113.366
122.125 25.757 116.814
122.095 25.734 118.757
122.097 25.698 120.355
122.095 25.665 121.374
122.095 25.631 124.327
122.067 25.608 112.546
122.070 25.574 124.607
122.049 25.549 114.739
122.030 25.525 114.577
122.030 25.494 165.878
122.031 25.463 184.651
122.037 25.429 198.033
122.042 25.395 199.000
122.044 25.362 198.948
122.043 25.332 198.801
122.038 25.303 192.831
122.032 25.277 173.703
122.024 25.251 154.456
122.014 25.229 144.765
122.003 25.208 152.149
121.991 25.188 182.700
121.979 25.171 214.093
121.970 25.152 207.732
121.986 25.134 189.005
122.000 25.114 185.457
121.988 25.096 98.276
121.976 25.082 77.393
121.964 25.069 60.415
121.972 25.051 52.539
121.976 25.032 29.973
121.964 25.022 47.472
121.964 25.005 145.443
121.960 24.988 191.505
121.951 24.970 17.107
121.939 24.951 32.777
121.925 24.932 21.480
121.902 24.939 50.796
120.165 22.948 4.713
120.147 22.961 11.171
120.132 22.955 15.396
120.116 22.967 14.167
120.101 22.962 14.228
120.085 22.968 13.002
120.067 22.972 14.765
120.051 22.981 21.019
120.036 22.993 29.863
120.024 23.006 45.527
120.013 23.020 60.492
119.998 23.017 81.208
119.990 23.035 81.131
119.974 23.035 92.577
119.955 23.042 107.503
119.935 23.052 118.304
119.916 23.065 143.557
119.896 23.083 146.466
119.877 23.102 174.383
119.856 23.111 158.398
119.834 23.119 145.658
119.811 23.131 169.323
119.787 23.150 169.814
119.762 23.172 118.821
119.737 23.191 99.605
119.712 23.214 89.778
119.686 23.211 55.272
119.660 23.236 28.090
119.633 23.251 12.053
119.605 23.257 44.867
119.580 23.248 57.994
119.554 23.266 57.943
119.525 23.256 14.254
119.495 23.246 23.743
119.470 23.270 35.623
119.441 23.267 33.703
119.411 23.260 26.033
119.380 23.249 34.523
119.355 23.271 32.807
119.324 23.265 36.363
119.293 23.256 38.542
119.263 23.251 51.836
119.253 23.222 63.554
119.223 23.205 53.078
119.189 23.187 54.097
119.163 23.205 31.833
119.129 23.189 24.076
119.095 23.173 27.247
119.062 23.161 27.775
119.028 23.145 30.816
118.994 23.131 34.466
118.960 23.120 23.478
118.925 23.103 23.842
118.889 23.083 12.290
118.852 23.063 9.370
118.816 23.047 25.561
118.783 23.042 31.778
118.749 23.035 20.201
118.713 23.022 9.293
118.675 23.007 19.765
118.636 22.991 29.912
118.599 22.979 17.451
118.561 22.967 13.779
118.524 22.958 14.791
118.492 22.960 15.514
118.461 22.964 14.031
118.433 22.971 30.843
118.404 22.978 16.005
118.387 22.951 21.046
118.369 22.927 12.217
118.342 22.916 21.925
118.311 22.904 23.115
118.281 22.893 17.289
118.250 22.881 23.499
118.219 22.870 33.101
118.188 22.858 33.397
118.153 22.848 31.619
118.121 22.833 27.439
118.090 22.822 24.777
118.090 22.791 30.895
118.059 22.779 48.497
118.028 22.767 11.963
117.998 22.756 10.427
117.967 22.744 70.171
117.936 22.732 109.162
117.905 22.720 64.556
117.875 22.708 16.038
117.844 22.696 13.938
117.814 22.684 25.228
117.783 22.671 28.814
117.750 22.663 28.931
117.723 22.645 35.081
117.693 22.644 37.612
117.664 22.638 21.930
117.641 22.624 24.402
117.613 22.631 32.533
117.588 22.607 23.107
117.558 22.616 34.069
117.532 22.593 44.645
117.504 22.600 42.349
117.477 22.580 31.413
117.449 22.569 35.861
117.420 22.558 39.918
117.390 22.539 39.838
117.362 22.518 35.943
117.353 22.489 38.340
117.322 22.483 39.762
117.299 22.504 36.211
117.268 22.500 39.115
117.240 22.503 39.443
117.210 22.501 42.255
117.177 22.491 54.541
117.146 22.478 47.915
117.117 22.483 43.684
117.080 22.477 40.510
117.049 22.478 45.364
117.032 22.450 35.815
117.002 22.456 37.531
116.967 22.455 43.751
116.947 22.430 43.011
116.911 22.431 44.528
116.880 22.438 46.673
116.857 22.416 44.571
116.831 22.395 43.914
116.805 22.375 44.078
116.771 22.386 43.110
116.743 22.369 45.000
116.714 22.353 46.189
116.684 22.366 45.137
116.655 22.358 45.085
116.624 22.346 45.849
116.593 22.336 47.036
116.560 22.326 47.549
116.525 22.317 48.780
116.489 22.332 49.905
116.460 22.316 49.649
116.432 22.332 51.103
116.403 22.315 46.363
116.374 22.298 48.314
116.345 22.283 48.218
116.313 22.269 48.435
116.282 22.256 49.434
116.250 22.242 51.390
116.216 22.259 46.415
116.185 22.243 49.907
116.154 22.227 53.808
116.123 22.210 57.320
116.092 22.194 60.075
116.059 22.180 58.490
116.025 22.167 57.748
115.991 22.155 65.613
115.957 22.143 64.630
115.923 22.126 68.987
115.892 22.106 71.264
115.861 22.085 74.185
115.828 22.065 75.844
115.794 22.047 79.834
115.759 22.031 82.146
115.722 22.017 81.930
115.685 22.004 85.634
115.679 21.966 87.504
115.651 21.926 88.605
115.611 21.919 91.000
115.588 21.880 94.272
115.546 21.877 94.245
115.519 21.839 101.128
115.492 21.801 99.499
115.454 21.765 100.579
115.437 21.720 108.297
115.407 21.754 104.761
115.367 21.733 101.882
115.328 21.707 99.629
115.287 21.684 98.994
115.246 21.662 99.007
115.230 21.609 95.442
115.188 21.595 103.709
115.159 21.623 97.191
115.117 21.602 95.692
115.075 21.588 97.990
115.037 21.607 89.870
114.992 21.628 89.612
114.953 21.601 86.654
114.915 21.573 84.119
114.873 21.591 83.669
114.835 21.564 82.956
114.794 21.583 81.126
114.756 21.605 75.480
114.709 21.621 78.338
114.670 21.598 71.094
114.629 21.577 77.724
114.586 21.558 74.376
114.535 21.580 71.187
114.492 21.606 65.248
114.448 21.593 66.076
114.404 21.582 65.559
114.360 21.573 65.359
114.314 21.566 58.820
114.268 21.561 56.858
114.219 21.550 61.538
114.179 21.515 61.556
114.136 21.540 55.578
114.097 21.567 57.130
114.046 21.566 54.631
114.000 21.573 50.387
113.972 21.543 48.356
113.931 21.549 55.577
113.906 21.519 51.050
113.878 21.495 56.142
113.824 21.496 46.491
113.777 21.479 46.287
113.739 21.490 41.301
113.708 21.463 43.100
113.692 21.500 46.118
113.650 21.511 46.884
113.618 21.481 46.164
113.576 21.459 40.621
113.525 21.452 43.282
113.474 21.433 39.512
113.417 21.423 47.265
113.377 21.452 38.766
113.327 21.449 36.259
113.268 21.443 34.901
113.207 21.430 34.705
113.146 21.429 33.787
113.087 21.420 34.491
113.023 21.418 37.000
112.969 21.408 37.722
112.911 21.399 40.118
112.878 21.449 37.691
112.819 21.445 38.433
112.764 21.434 33.248
112.708 21.438 28.982
112.675 21.482 21.753
112.648 21.536 16.632
112.596 21.529 17.029
112.540 21.528 18.865
112.489 21.516 18.795
120.283 30.267 5.646
120.282 30.288 1.505
122.141 29.754 3.320
122.151 29.757 7.188
122.162 29.758 8.894
122.174 29.761 9.073
122.184 29.767 5.989
122.193 29.772 6.930
122.201 29.780 9.376
122.207 29.791 2.223
122.218 29.799 8.070
122.225 29.811 6.769
122.231 29.824 16.890
121.967 29.782 2.265
121.984 29.773 3.671
121.997 29.762 25.646
122.009 29.750 20.560
122.021 29.744 56.719
122.032 29.745 28.145
122.045 29.744 5.286
122.058 29.745 15.135
121.948 29.789 15.559
122.240 29.812 23.934
122.255 29.814 145.767
122.267 29.805 187.674
122.276 29.792 106.149
122.295 29.794 224.457
122.313 29.796 4.580
122.327 29.798 3.951
122.324 29.785 9.661
122.328 29.768 5.859
122.332 29.752 8.351
122.325 29.742 8.222
122.315 29.733 5.809
122.318 29.718 9.041
122.320 29.702 10.107
122.320 29.687 10.811
122.332 29.678 11.000
122.344 29.665 11.733
122.356 29.653 12.223
122.368 29.641 13.626
122.363 29.624 13.791
122.374 29.613 14.098
122.385 29.601 14.876
122.395 29.586 15.947
122.405 29.571 16.974
122.415 29.555 17.932
122.422 29.536 18.800
122.428 29.515 19.579
122.432 29.492 20.403
122.436 29.470 21.461
122.442 29.450 22.624
122.449 29.433 23.881
122.454 29.412 25.254
122.456 29.390 27.648
122.462 29.368 29.920
122.468 29.346 31.463
122.468 29.324 32.072
122.470 29.302 33.072
122.490 29.296 34.666
122.493 29.273 35.989
122.513 29.266 37.681
122.514 29.243 38.640
122.534 29.232 40.522
122.534 29.208 41.781
122.554 29.195 44.006
122.574 29.181 46.625
122.594 29.167 48.795
122.590 29.142 49.465
122.609 29.120 50.766
122.626 29.095 51.595
122.620 29.070 51.000
122.638 29.051 50.011
122.658 29.038 51.749
122.678 29.025 56.039
122.697 29.009 57.842
122.717 28.992 58.838
122.736 28.976 59.900
122.757 28.961 60.669
122.776 28.942 61.919
122.794 28.918 63.369
122.781 28.890 63.137
122.800 28.870 64.529
122.819 28.850 65.546
122.834 28.822 66.165
122.849 28.793 67.653
122.863 28.764 68.252
122.890 28.756 69.541
122.904 28.726 70.604
122.921 28.700 72.000
122.935 28.670 73.069
122.966 28.663 73.997
122.975 28.625 75.740
122.983 28.585 75.000
122.991 28.548 75.000
123.008 28.520 75.000
123.025 28.493 75.000
123.058 28.482 76.000
123.069 28.444 76.000
123.079 28.408 75.287
123.089 28.372 75.837
123.094 28.335 77.372
123.090 28.297 79.437
123.081 28.258 80.000
123.072 28.220 80.817
123.062 28.182 83.386
123.051 28.144 88.259
123.040 28.106 90.410
123.028 28.068 85.190
123.017 28.030 82.544
123.005 27.992 83.829
122.992 27.954 86.100
122.980 27.916 86.000
122.967 27.878 87.000
122.954 27.840 87.770
122.941 27.802 89.000
122.927 27.764 91.029
122.914 27.727 95.811
122.900 27.689 98.844
122.886 27.651 95.652
122.871 27.613 96.000
122.857 27.575 96.029
122.842 27.538 100.313
122.827 27.500 104.000
122.812 27.462 106.497
122.797 27.425 102.451
122.782 27.387 97.879
122.767 27.349 102.117
122.751 27.312 100.000
122.735 27.274 100.000
122.720 27.236 100.000
122.704 27.198 100.000
122.688 27.161 100.000
122.672 27.123 100.000
122.654 27.087 100.000
122.665 27.052 101.000
122.636 27.048 101.000
122.601 27.046 100.000
122.579 27.009 100.000
122.559 26.973 99.000
122.543 26.937 99.000
122.536 26.902 99.901
122.496 26.901 98.685
122.488 26.866 98.558
122.480 26.831 98.134
122.475 26.796 98.241
122.469 26.762 98.390
122.462 26.727 98.000
122.453 26.692 97.922
122.441 26.657 97.000
122.415 26.624 96.000
122.379 26.591 95.000
122.346 26.559 93.962
122.353 26.524 94.000
122.329 26.491 93.000
122.311 26.459 92.754
122.288 26.428 92.000
122.261 26.397 92.808
122.232 26.369 92.368
122.243 26.331 93.000
122.219 26.301 92.000
122.196 26.272 91.905
122.202 26.235 91.866
122.174 26.208 95.499
122.176 26.172 101.010
122.172 26.137 102.587
122.138 26.114 101.152
122.137 26.078 101.000
122.137 26.042 100.000
122.132 26.008 100.000
122.132 25.971 101.000
122.106 25.946 100.430
122.112 25.906 101.468
122.117 25.868 102.796
122.093 25.842 104.525
122.093 25.806 108.834
122.090 25.771 116.101
122.061 25.748 119.571
122.062 25.712 119.752
122.061 25.678 121.000
122.061 25.644 121.027
122.034 25.620 120.297
122.036 25.587 123.998
122.016 25.562 115.220
121.998 25.537 86.700
121.998 25.506 125.341
122.000 25.475 164.433
122.007 25.442 194.403
122.013 25.410 199.000
122.016 25.378 199.000
122.016 25.348 198.764
122.013 25.320 191.768
122.007 25.294 178.013
122.001 25.269 161.941
121.992 25.246 148.207
121.982 25.226 144.508
121.976 25.206 159.841
121.960 25.190 207.017
121.953 25.168 227.118
121.946 25.149 173.966
121.962 25.133 154.689
121.976 25.115 121.996
121.965 25.100 87.494
121.954 25.086 59.503
121.944 25.071 39.479
121.953 25.055 44.563
121.960 25.039 40.123
121.949 25.032 17.758
121.953 25.018 26.855
121.952 25.005 129.196
121.945 24.990 344.303
121.934 24.975 146.713
121.919 24.958 42.494
120.162 22.968 2.465
120.146 22.978 6.485
120.132 22.973 12.095
120.118 22.983 11.935
120.101 22.980 11.859
120.081 22.983 11.936
120.065 22.989 11.619
120.051 22.999 11.510
120.038 23.010 14.280
120.027 23.023 15.355
120.019 23.037 20.409
120.005 23.036 58.912
120.000 23.052 59.991
119.984 23.054 84.132
119.968 23.052 99.354
119.952 23.063 106.783
119.934 23.074 127.471
119.916 23.088 132.964
119.898 23.107 141.616
119.881 23.130 160.240
119.858 23.137 162.586
119.835 23.146 152.658
119.812 23.159 161.069
119.787 23.178 142.704
119.762 23.201 104.700
119.737 23.221 90.065
119.713 23.244 67.214
119.687 23.242 22.255
119.662 23.266 26.242
119.639 23.285 45.525
119.612 23.284 46.489
119.584 23.280 55.077
119.559 23.298 48.325
119.530 23.289 34.106
119.500 23.278 25.031
119.476 23.302 28.751
119.447 23.299 34.665
119.417 23.293 34.035
119.386 23.282 33.819
119.361 23.303 37.145
119.331 23.297 25.415
119.300 23.289 36.476
119.270 23.284 44.796
119.238 23.271 36.269
119.230 23.238 38.210
119.196 23.220 37.304
